Date,SPTR Index,FNERTR Index,RU10INTR Index,SPGSCITR Index,GDDUEAFE Index,LBUSTRUU Index,LF98TRUU Index,GDLEEGF Index
3/14/2000,1874.687,2335.3359,2902.406,3247.8711,4000.005,843.82,547.91,29302.389
3/15/2000,1920.28,2362.7061,2956.633,3205.842,3946.573,844.62,547.26,29094.197
3/16/2000,2012.029,2399.6731,3102.95,3218.957,4023.639,845.8,547.2,29186.957
3/17/2000,2020.312,2409.271,3119.16,3214.3669,4047.793,847.89,546.84,29401.648
3/20/2000,2009.528,2404.5029,3090.346,3115.9121,4075.695,848.36,547.2,29195.521
3/21/2000,2060.904,2410.0959,3166.151,3134.3889,4082.376,848.94,546.84,29469.615
3/22/2000,2070.272,2425.9409,3190.575,3122.7649,4053.487,849.03,547.05,29505.576
3/23/2000,2107.125,2431.9041,3246.163,3116.905,4062.043,850.33,547.3,29816.799
3/24/2000,2107.277,2421.4451,3247.005,3152.5601,4128.248,846.87,547.05,30201.924
3/27/2000,2102.31,2421.2041,3238.559,3151.416,4139.44,846.66,545.02,30523.713
3/28/2000,2080.08,2417.364,3201.901,3125.8989,4169.196,846.7,544.41,30298.289
3/29/2000,2081.445,2429.4661,3192.169,3073.635,4159.268,846.86,543.64,30264.631
3/30/2000,2053.051,2430.678,3151.349,3090.6731,4080.615,850.42,537.48,29688.814
3/31/2000,2067.76,2433.303,3189.25,3119.2339,4126.765,852.15,536.47,29434.986
4/3/2000,2077.971,2434.626,3183.077,3087.48,4074.002,853.81,536.46,29252.418
4/4/2000,2062.527,2441.5449,3156.81,3010.4089,4067.47,859.15,536.9,28847.811
4/5/2000,2052.516,2461.72,3146.378,3036.427,4029.395,857.83,536.24,28729.537
4/6/2000,2072.155,2481.562,3179.393,3019.626,4052.523,856.84,536.28,28995.365
4/7/2000,2092.873,2503.4751,3215.356,2991.231,4084.892,859,537.84,29565.672
4/10/2000,2076.462,2517.104,3178.086,2919.5759,4093.108,860.69,538.72,29836.35
4/11/2000,2071.216,2524.8501,3164.275,2927.1609,4038.714,857.32,538.45,29406.715
4/12/2000,2025.229,2541.196,3095.765,3021.168,4041.441,854.77,538.51,29052.926
4/13/2000,1988.432,2547.1521,3042.07,3026.958,4011.836,856.75,538.63,28448.021
4/14/2000,1872.55,2527.0291,2861.54,2995.3601,3943.583,858.42,538.35,27609.693
4/17/2000,1934.501,2516.311,2954.03,3019.9929,3832.342,855.34,537.95,26103.014
4/18/2000,1990.038,2535.353,3039.266,3039.0811,3876.8,854.8,537.47,26750.912
4/19/2000,1970.577,2538.5281,3012.834,3101.3701,3900.69,857.34,538.05,26619.982
4/20/2000,1980.358,2546.49,3022.9,3103.0869,3916.298,857.65,538.21,26818.494
4/24/2000,1973.912,2549.8279,3013.603,3116.2371,3937.818,857.55,538.7,26458.869
4/25/2000,2039.596,2558.2539,3116.542,3084.074,3931.874,853.59,538.79,26844.094
4/26/2000,2017.042,2575.772,3081.633,3045.0061,3938.654,852.97,538.54,26865.631
4/27/2000,2022.68,2591.124,3096.078,3072.8621,3875.314,849.11,537.61,26802.313
4/28/2000,2005.549,2596.803,3082.933,3090.8201,3910.344,849.71,537.33,27151.789
5/1/2000,2027.395,2643.5615,3113.18,3126.4741,3925.08,849.15,537.63,27143.449
5/2/2000,1997.093,2672.6162,3057.746,3199.5911,3978.31,847.6,537.67,27181.482
5/3/2000,1954.228,2666.605,2997.442,3175.4509,3891.174,843.89,538.06,26824.242
5/4/2000,1946.65,2665.782,2991.287,3195.9451,3893.116,840.16,537.75,26855.748
5/5/2000,1978.519,2669.0864,3035.71,3196.1211,3897.91,837.8,537.6,27060.699
5/8/2000,1967.012,2651.4907,3016.8,3249.8491,3873.643,836.17,537.88,26792.986
5/9/2000,1950.496,2661.5364,2988.436,3292.2681,3830.208,837.76,537.98,26764.846
5/10/2000,1910.792,2644.2009,2918.421,3297.3879,3800.216,839.81,538.11,26494.066
5/11/2000,1945.377,2658.5083,2978.319,3361.491,3794.255,840.38,538.03,26275.674
5/12/2000,1963.592,2663.2205,3001.421,3387.0391,3860.619,836.72,537.38,26322.973
5/15/2000,2007.031,2671.9958,3066.6,3401.946,3850.139,838.67,538.35,26476.018
5/16/2000,2025.956,2682.8608,3100.095,3411.9231,3880.442,840.74,538.5,26951.752
5/17/2000,2000.939,2665.6521,3060.412,3417.292,3795.121,839.63,538.42,26733.328
5/18/2000,1986.401,2655.4336,3034.874,3466.1321,3798.603,836.75,537.93,26463.602
5/19/2000,1944.65,2648.9399,2967.59,3454.449,3723.157,838.39,536.21,26086.627
5/22/2000,1936.039,2641.501,2955.392,3394.1001,3673.566,841.96,535.6,25354.789
5/23/2000,1898.939,2636.9155,2897.463,3400.8821,3708.372,841.55,535.5,24999.512
5/24/2000,1933.852,2625.5583,2948.635,3483.075,3669.506,841.45,534.26,25007.682
5/25/2000,1909.668,2603.2993,2910.799,3523.0459,3726.876,845.05,534.57,25225.463
5/26/2000,1904.982,2607.6877,2907.575,3503.6331,3746.987,847.56,533.91,25130.541
5/30/2000,1966.589,2618.927,3008.034,3506.489,3835.613,845.97,531.96,25988.512
5/31/2000,1964.401,2622.3445,3003.198,3436.9131,3815.607,849.32,531.82,26346.902
6/1/2000,2003.446,2625.9065,3068.673,3483.5439,3872.966,853.76,532.2,26573.41
6/2/2000,2042.789,2650.762,3138.821,3500.302,3997.501,857.47,533.24,27263.49
6/5/2000,2029.498,2640.6443,3116.599,3485.46,4012.101,860.38,534.39,27450.326
6/6/2000,2015.984,2645.3269,3092.363,3485.6189,4049.127,860.4,535.51,27304.248
6/7/2000,2034.911,2668.0203,3122.628,3460.3091,4021.206,860.41,536.15,27352.66
6/8/2000,2021.557,2671.2251,3102.086,3468.1479,4008.05,860.28,536.91,27364.996
6/9/2000,2015.029,2676.9673,3096.129,3495.8921,3993.307,860.13,537.74,27656.676
6/12/2000,1999.92,2683.9548,3068.321,3562.23,4006.312,862.06,538.49,27541.715
6/13/2000,2032.579,2702.9824,3117.709,3602.821,4006.538,862.08,538.48,27337.92
6/14/2000,2034.192,2740.5901,3116.43,3595.719,4019.179,864.54,539.28,27446.025
6/15/2000,2045.524,2730.7534,3133.736,3600.1621,3962.719,864.3,539.89,27157.74
6/16/2000,2025.998,2717.1675,3105.629,3543.8989,3980.179,867.43,540.42,27036.41
6/19/2000,2055.835,2723.7957,3153.84,3491.2881,3991.613,866.7,540.58,27038.631
6/20/2000,2041.939,2742.7002,3139.883,3554.8411,4024.01,865.63,541.37,27153.242
6/21/2000,2046.351,2741.9719,3142.942,3617.3259,3992.073,862.37,540.55,27214.27
6/22/2000,2009.134,2731.3853,3089.887,3684.844,3969.411,861.36,540.68,27129.014
6/23/2000,1994.33,2731.1394,3062.63,3675.7839,3944.781,859.33,540.61,26877.701
6/26/2000,2013.465,2732.6299,3086.024,3648.637,3927.5,862.47,541.14,26883.643
6/27/2000,2006.879,2748.2888,3071.846,3684.845,3947.169,863.16,541.69,27029.162
6/28/2000,2013.079,2761.022,3088.27,3659.2661,3970.542,862.5,541.76,27196.191
6/29/2000,1995.894,2771.7161,3062.481,3714.353,3939.568,865.86,542.18,26973.07
6/30/2000,2012.83,2689.6116,3079.763,3681.8501,3965.721,866.99,542.65,27135.066
7/3/2000,2033.577,2757.6003,3111.149,3678.7319,4006.925,869.09,543.2,27357.273
7/5/2000,2001.709,2786.2544,3060.771,3544.009,3990.184,870.58,543.51,27531.189
7/6/2000,2016.413,2807.6462,3085.936,3499.512,3981.278,868.63,543.49,27431.842
7/7/2000,2047.185,2818.9761,3132.604,3529.405,4013.098,870.91,543.97,27511.129
7/10/2000,2042.645,2822.3967,3127.405,3505.5891,4035.781,870.62,544.48,27667.1
7/11/2000,2049.994,2812.5378,3135.14,3517.48,4024.721,870.57,544.81,27403.846
7/12/2000,2066.786,2814.314,3164.926,3529.106,4012.552,870.18,544.28,27619.756
7/13/2000,2070.859,2814.98,3180.01,3595.7839,3980.621,873.45,545.25,27631.355
7/14/2000,2090.437,2807.3,3209.336,3583.6741,3996.582,869.7,545.83,27725.303
7/17/2000,2091.143,2809.511,3214.796,3541.5459,4000.069,867.58,546.75,27786.174
7/18/2000,2067.973,2803.8679,3171.813,3607.948,3946.218,867.59,547.1,27492.43
7/19/2000,2051.759,2799.9099,3144.285,3573.698,3923.101,867.41,547.46,27165.313
7/20/2000,2070.607,2828.0601,3181.199,3544.1819,3942.836,873.84,548.08,27013.412
7/21/2000,2049.314,2831.9199,3146.429,3474.106,3906.878,874.54,548.17,27003.107
7/24/2000,2027.411,2839.74,3112.301,3417.4951,3901.942,873.52,548.54,26490.111
7/25/2000,2041.509,2851.22,3122.729,3406.7539,3908.69,874.13,548.7,26400.816
7/26/2000,2011.01,2889.49,3080.822,3413.2939,3910.39,874.13,548.61,26385.631
7/27/2000,2007.293,2914.8,3065.427,3435.6421,3842.148,875.5,548.56,26163.287
7/28/2000,1966.199,2910.9399,2998.601,3448.6321,3780.382,874.41,547.07,25762.068
7/31/2000,1981.361,2924.6899,3028.594,3399.092,3800.234,874.86,546.79,25813.135
8/1/2000,1991.428,2972.9468,3038.099,3431.4189,3819.311,876.47,546.73,25951.268
8/2/2000,1992.409,2966.0498,3038.201,3482.6489,3801.643,877.5,546.93,26006.32
8/3/2000,2011.796,2942.8547,3074.919,3502.5071,3739.722,878.71,547.39,25936.182
8/4/2000,2026.402,2909.6816,3098.987,3574.4839,3765.472,881.02,547.62,25958.682
8/7/2000,2049.138,2888.1387,3132.199,3513.1431,3801.934,880.26,548.29,25756.131
8/8/2000,2054.115,2893.739,3135.921,3534.429,3777.636,882.06,548.71,25762.398
8/9/2000,2040.549,2900.7903,3118.709,3603.6299,3807.897,882.68,549.47,25971.441
8/10/2000,2023.331,2899.658,3091.435,3665.137,3827.165,884.7,549.66,26077.561
8/11/2000,2039.508,2911.929,3120.392,3661.302,3822.524,882.6,547.76,26081.051
8/14/2000,2066.903,2913.6555,3161.45,3679.873,3837.376,883.55,548.04,26215.379
8/15/2000,2057.027,2898.2949,3148.592,3666.0869,3868.89,882.78,547.07,26241.672
8/16/2000,2050.933,2907.6606,3147.523,3685.812,3882.273,881.94,547.18,26484.793
8/17/2000,2073.438,2911.8877,3179.807,3713.8569,3865.557,882.45,547.1,26531.93
8/18/2000,2067.48,2894.823,3168.579,3738.124,3857.966,883.65,547.28,26324.225
8/21/2000,2078.247,2886.7771,3181.306,3794.571,3837.055,883.38,547.63,26267.471
8/22/2000,2076.38,2882.686,3183.616,3729.7781,3843.032,884.01,547.44,26362.904
8/23/2000,2087.396,2852.6997,3205.55,3799.4419,3842.584,886.27,547.45,26254.779
8/24/2000,2090.66,2829.8389,3215.405,3779.376,3860.102,886.99,547.58,26198.432
8/25/2000,2088.103,2830.6299,3213.999,3813.175,3888.08,886.97,547.45,26175.176
8/28/2000,2098.721,2821.2898,3230.799,3866.168,3894.686,885.59,548.16,26086.748
8/29/2000,2092.985,2797.8569,3224.035,3879.959,3877.724,884.15,548.36,26188.453
8/30/2000,2083.482,2816.4685,3218.6,3927.231,3846.962,884.44,549.97,26019.648
8/31/2000,2104.432,2805.9924,3252.763,3922.8479,3833.998,887.54,550.53,26016.715
9/1/2000,2108.756,2807.6611,3264.532,3938.146,3928.976,889.65,551.57,25995.74
9/5/2000,2089.774,2817.4768,3229.632,3990.322,3877.793,890.76,553.36,26285.354
9/6/2000,2069.4,2827.4192,3192.993,4058.876,3831.096,889.18,553.77,26186.529
9/7/2000,2083.681,2850.2021,3221.629,4097.8862,3817.401,888,554.55,25998.729
9/8/2000,2072.581,2889.9341,3197.566,3986.335,3768.851,888.86,555.11,25910.369
9/11/2000,2065.341,2911.1543,3188.733,4098.4502,3733.537,888.04,555.29,25615.615
9/12/2000,2055.264,2920.5583,3172.993,4046.6331,3703.583,887.98,555.43,25433.801
9/13/2000,2059.771,2917.5901,3182.897,3997.803,3691.618,890.06,555.58,25493.941
9/14/2000,2054.205,2911.6982,3182.226,4020.26,3702.377,888.2,555.3,25411.686
9/15/2000,2033.32,2896.9094,3144.897,4107.2202,3683.169,887.39,554.8,25205.141
9/18/2000,2003.81,2843.9243,3095.67,4161.6919,3638.441,887.39,554.24,24409.322
9/19/2000,2025.165,2878.9927,3135.225,4120.7661,3642.3,887.74,552.35,24264.863
9/20/2000,2013.339,2870.7925,3118.443,4124.3911,3617.362,886.56,551.96,24593.998
9/21/2000,2010.211,2856.8843,3088.073,4060.3821,3589.128,888.02,551.91,24284.271
9/22/2000,2009.759,2874.2441,3118.855,3971.22,3629.816,889.42,551.16,23589.582
9/25/2000,1996.316,2853.3501,3099.25,3924.7209,3649.632,890.1,551.88,24099.346
9/26/2000,1979.924,2864.9734,3073.551,3924.969,3641.609,891.79,551.46,24024.223
9/27/2000,1979.309,2888.9382,3076.517,3936.334,3636.847,891.21,548.62,24015.441
9/28/2000,2023.332,2910.3677,3138.78,3828.502,3637.78,891.79,547.9,24023.463
9/29/2000,1993.332,2895.2727,3101.784,3869.1431,3648.073,893.12,545.72,24031.588
10/2/2000,1992.944,2840.5127,3090.163,3969.7329,3678.163,892.6,545.64,23714.904
10/3/2000,1979.435,2828.0662,3057.333,3969.0381,3685.305,891.53,545.44,23765.512
10/4/2000,1990.618,2806.3979,3077.23,3927.03,3662.311,890.61,545.41,23754.682
10/5/2000,1993.697,2818.4463,3077.712,3860.416,3666.437,891.8,545.39,23891.256
10/6/2000,1955.817,2817.8979,3017.31,3861.564,3643.854,892.89,545.32,23939.453
10/9/2000,1946.156,2813.2129,3004.121,3937.8911,3587.886,892.89,545.32,23546.314
10/10/2000,1925.406,2811.7141,2964.233,4042.8811,3586.153,893.63,545.29,23446.047
10/11/2000,1894.366,2795.2756,2914.823,4089.3779,3534.156,894.3,544.48,22879.297
10/12/2000,1846.084,2756.6023,2835.578,4266.1528,3512.308,896.23,543.59,22523.881
10/13/2000,1907.714,2765.8496,2941.593,4134.499,3515.881,896.14,542.43,22444.811
10/16/2000,1908.338,2780.614,2947.13,4010.7939,3502.657,895.74,540.87,22690.984
10/17/2000,1874.118,2761.2397,2893.868,4006.5459,3470.07,898.21,536.74,22365.125
10/18/2000,1863.346,2745.0608,2873.089,3988.792,3425.808,898.11,535.4,22029.512
10/19/2000,1928.101,2764.7668,2974.046,3926.3821,3456.328,899.38,534.46,22295.707
10/20/2000,1939.444,2773.082,2996.685,3982.209,3484.447,900.91,534.91,22777.443
10/23/2000,1937.856,2753.3115,2997.908,4036.9719,3496.16,903.44,535.65,22638.906
10/24/2000,1941.133,2730.9136,2996.11,4001.134,3547.769,902.61,536.06,22881.133
10/25/2000,1895.031,2708.4858,2926.813,3946.6399,3499.439,900.71,535.77,22785.521
10/26/2000,1894.415,2725.0156,2926.173,3966.752,3479.296,900.77,534.85,22729.949
10/27/2000,1915.55,2754.4226,2957.25,3891.1299,3537.967,899.84,534.1,22794.412
10/30/2000,1942.203,2752.3396,2987.281,3886.052,3540.719,899.83,530.12,22586.48
10/31/2000,1984.905,2769.9324,3064.421,3877.8601,3562.64,899.03,528.24,22797.195
11/1/2000,1973.716,2755.1523,3048.417,3922.446,3623.436,900.59,528.43,23093.488
11/2/2000,1983.731,2764.4851,3074.043,3895.395,3628.27,901.21,527.52,23355.258
11/3/2000,1981.502,2753.8628,3072.352,3926.1919,3649.432,898.16,526.85,23488.66
11/6/2000,1989.192,2761.0684,3081.428,3934.9609,3659.086,897.38,525.72,23544.033
11/7/2000,1988.795,2765.157,3078.681,3992.7881,3654.447,897.54,524.84,23748.766
11/8/2000,1957.618,2772.5078,3021.443,4010.854,3632.158,898.1,525.78,23648.613
11/9/2000,1945.236,2763.9883,2997.125,4068.7019,3601.205,899.86,525.86,23445.672
11/10/2000,1897.777,2744.6277,2922.81,4066.8689,3570.984,899.97,525.66,23260.516
11/13/2000,1877.514,2745.8447,2883.778,4106.5049,3512.771,901.83,525.08,22582.818
11/14/2000,1921.665,2761.8108,2958.247,4167.0488,3560.05,902.54,525.23,22917.275
11/15/2000,1931.443,2769.6401,2975.591,4252.1079,3576.969,904,525.41,22953.135
11/16/2000,1907.195,2768.3809,2932.675,4189.5332,3531.504,905.23,525.29,22707.398
11/17/2000,1900.882,2774.23,2918.586,4252.1748,3517.366,903.9,524.56,22631.773
11/20/2000,1866.013,2771.918,2855.276,4291.9429,3461.975,904.47,523.84,22177.611
11/21/2000,1872.72,2776.562,2861.408,4304.71,3452.721,904.7,522.78,22208.813
11/22/2000,1837.997,2766.6135,2804.131,4332.7129,3387.256,907.41,519.06,21753.807
11/24/2000,1865.002,2777.1445,2856.797,4338.4849,3421.89,906.63,519.2,21822.58
11/27/2000,1875.014,2778.8916,2867.385,4324.6782,3478.122,906.72,518.48,22065.746
11/28/2000,1857.297,2775.7488,2830.045,4211.6782,3460.938,908.26,516.2,21672.496
11/29/2000,1865.889,2788.3865,2840.679,4233.1401,3447.097,910.05,515.64,21416.748
11/30/2000,1828.416,2805.4978,2784.182,4235.2192,3429.802,913.73,507.32,21020.119
12/1/2000,1828.806,2814.5437,2791.365,4129.4141,3480.248,911.58,505.85,21201.072
12/4/2000,1842.359,2824.2554,2807.053,4172.0942,3490.874,912.2,505.35,21090.721
12/5/2000,1914.089,2879.7979,2929.163,4066.8711,3532.266,916.2,505.64,21680.859
12/6/2000,1879.583,2869.6184,2877.759,4191.6211,3532.868,920.48,507.28,22017.311
12/7/2000,1868.635,2863.3403,2864.054,4145.478,3522.196,921.18,507.63,21971.279
12/8/2000,1905.286,2890.0076,2935.717,4103.6538,3523.117,920.13,508.05,22319.287
12/11/2000,1919.647,2913.2065,2965.424,4245.4858,3569.823,920.02,509.7,22556.043
12/12/2000,1907.102,2915.1887,2939.307,4130.7251,3560.112,920.58,512.4,22441.854
12/13/2000,1891.933,2921.0342,2912.115,4015.4939,3542.051,923.58,515.12,22470.15
12/14/2000,1865.453,2921.2034,2863.988,3929.4031,3525.202,926.24,515.66,22282.398
12/15/2000,1825.422,2937.7886,2805.576,4052.7629,3486.464,927.02,514.95,21871.398
12/18/2000,1840.184,2974.969,2825.973,4113.79,3493.097,927.9,515.2,21922.471
12/19/2000,1816.364,2979.6782,2785.47,4106.231,3491.53,927,516.17,21813.035
12/20/2000,1759.617,2960.6797,2690.85,3975.2739,3446.844,930.28,516.75,21301.135
12/21/2000,1773.713,2963.5491,2705.67,4020.689,3423.895,932.04,516.82,21079.908
12/22/2000,1816.996,2953.8218,2782.446,4007.1421,3447.848,933.01,517.04,21207.039
12/26/2000,1829.826,2958.1577,2800.407,4054.0669,3478.139,932.71,517.68,21110.209
12/27/2000,1849.341,3012.0779,2834.084,4076.6331,3516.336,930.61,517.56,21180.709
12/28/2000,1856.764,3047.6174,2850.391,4039.488,3519.132,929.97,517.04,21399.619
12/29/2000,1837.365,3002.9709,2817.837,4147.9009,3552.511,930.68,517.12,21424.814
1/2/2001,1785.86,2984.7947,2724.493,4022.4309,3539.768,938.84,518.34,21425.279
1/3/2001,1875.564,3033.5776,2868.239,4044.5049,3505.266,933.62,518.07,21590.559
1/4/2001,1855.818,3028.0046,2832.703,4124.9019,3548.567,938.37,520.66,22293.223
1/5/2001,1807.128,2976.3154,2752.677,4140.6089,3559.581,943.45,523.05,22399.611
1/8/2001,1804.038,2978.7473,2745.676,4136.2651,3540.341,944.95,524.19,22366.359
1/9/2001,1810.981,2986.2458,2758.07,4159.375,3480.566,942.45,527,22612.543
1/10/2001,1828.496,2987.8442,2793.935,4208.5708,3457.453,939.08,526.85,22575.914
1/11/2001,1847.367,2984.0833,2827.665,4176.4082,3482.792,938.32,532.69,22627.734
1/12/2001,1835.535,2982.1543,2812.237,4179.6602,3498.494,934.03,534.31,22818.507
1/16/2001,1847.133,2986.1274,2829.37,4135.0322,3472.018,935.27,535.9,23064.354
1/17/2001,1851.162,2988.3799,2838.094,3983.8301,3510.153,938.51,537.35,23316.816
1/18/2001,1876.941,2990.9597,2874.183,4062.012,3546.194,942.41,540.37,23618.674
1/19/2001,1869.384,2989.3999,2858.787,4173.1509,3527.703,939.64,540.79,23939
1/22/2001,1869.886,2996.6152,2859.648,4157.4521,3532.34,938.45,540.88,23922.232
1/23/2001,1894.253,3016.7161,2901.114,4099.333,3533.11,936.42,542.77,24021.123
1/24/2001,1899.71,3015.9175,2910.216,4064.6621,3504.999,936.27,545.15,24023.113
1/25/2001,1890.272,3023.438,2890.102,4092.9131,3512.949,938.17,546.87,24073.906
1/26/2001,1886.797,3016.9814,2887.289,4117.3452,3508.419,938.91,547.86,23990.871
1/29/2001,1899.751,3024.0178,2909.542,3995.647,3509.201,938.45,549.18,23895.176
1/30/2001,1913.126,3041.293,2929.531,3992.1189,3522.782,941.54,549.73,24044.207
1/31/2001,1902.553,3034.3142,2910.558,3927.752,3550.836,945.9,555.86,24388.979
2/1/2001,1913.113,3032.1956,2923.913,4071.395,3560.505,949.28,557.07,24287.635
2/2/2001,1879.689,3019.7673,2870.148,4205.2749,3516.613,945.85,557.62,24254.605
2/5/2001,1886.48,3016.7666,2878.661,4066.7759,3516.008,945.69,558.36,23865.555
2/6/2001,1883.718,3014.3276,2877.73,4069.3501,3504.727,943.79,557.66,23928.816
2/7/2001,1868.288,3004.7664,2849.437,4174.519,3474.523,944.29,559.07,23595.785
2/8/2001,1856.659,2993.7761,2832.182,4188.459,3431.557,944.21,559.41,23768.541
2/9/2001,1831.958,2970.8491,2795.646,4151.436,3411.497,946.79,560.13,23758.661
2/12/2001,1853.652,2976.928,2827.644,4081.0049,3446.129,945.79,560.79,23758.336
2/13/2001,1837.772,2971.6982,2801.264,4095.1841,3426.253,944.52,561.57,23886.209
2/14/2001,1834.102,2978.0989,2798.98,4024.377,3392.516,942.75,561.79,23826.756
2/15/2001,1849.146,2984.5688,2825.457,3969.97,3389.648,940.79,562.99,24066.75
2/16/2001,1814.216,2976.8005,2775.285,3987.6011,3365.003,944.31,562.8,23810.805
2/20/2001,1782.747,2971.167,2723.155,3950.4729,3322.073,944.8,562.48,23608.877
2/21/2001,1749.86,2951.5859,2673.068,3917.7639,3298.107,943.48,561.87,23058.283
2/22/2001,1746.503,2925.8264,2665.078,3924.97,3281.03,943.78,561.18,22874.775
2/23/2001,1736.824,2937.4304,2654.524,3941.6709,3254.283,945.84,561.22,22813.775
2/26/2001,1767.293,2960.8862,2703.161,3902.833,3277.53,948.05,561.3,22892.844
2/27/2001,1753.883,2969.887,2677.058,3907.53,3300.115,952.01,561.45,22777.361
2/28/2001,1729.075,2985.8508,2639.066,3872.926,3284.896,954.14,563.26,22736.018
3/1/2001,1730.916,3008.3464,2641.814,3887.7261,3278.012,955.92,563.45,22604.111
3/2/2001,1721.086,3025.8953,2628.779,3913.4771,3263.374,952.41,562.64,22379.537
3/5/2001,1731.424,3020.314,2645.359,3980.124,3274.728,952.39,562.78,22522.527
3/6/2001,1748.737,3023.801,2672.407,3965.719,3324.71,952.53,563.25,22714.033
3/7/2001,1760.361,3032.8457,2687.488,4006.5359,3320.445,955.39,564.32,22843.379
3/8/2001,1764.394,3039.3525,2688.375,3958.5801,3319.284,956.69,564.65,22837.451
3/9/2001,1720.709,3031.0671,2620.851,3909.5039,3292.181,954.95,564.22,22605.676
3/12/2001,1646.417,3012.9517,2506.915,3915.0371,3204.885,955.43,564.47,21970.676
3/13/2001,1671.186,3013.3767,2549.354,3871.635,3132.349,954.83,561.79,21792.299
3/14/2001,1628.02,2994.6414,2484.559,3775.156,3076.094,958.33,559.6,21613.365
3/15/2001,1637.606,2982.7166,2495.272,3766.1121,3112.756,959.82,559.59,21695.15
3/16/2001,1605.483,2973.2598,2444.455,3773.3521,3032.329,961.59,558.04,21667.893
3/19/2001,1633.812,3000.3152,2489.869,3740.874,3025.8,959.86,557.76,21510.895
3/20/2001,1594.503,2990.7993,2427.975,3749.897,3065.813,961.98,555.82,21356.309
3/21/2001,1565.984,2967.4612,2383.695,3770.498,3052.827,962.97,554.14,21387.341
